MalzemeId;MalzemeKategoriId;MalzemeMarkaId;OlcuBirimiId;UrunAd;UrunKodu;Barkod;Resim;Tarih;OzelAlan;IslemiYapan;Aciklama;Ikaz;AlisFiyat;AlisParaBirimiId;SatisFiyat;SatisParaBirimiId;RafNo;
16766;111;NULL;18;ZÝNCÝR 20.5*25;16766;;NULL;13.01.2020;;472;;0;0.00;3;0.00;3;;
16767;111;NULL;18;ZÝNCÝR 185/65-15;16768;;NULL;13.01.2020;;472;;0;0.00;3;0.00;3;;
16770;108;NULL;1;LASTÝK 275/45 R 20 SUV;16767;;NULL;15.01.2020;;472;;0;0.00;3;0.00;3;;
16771;99;NULL;1;UZATMA;16770;;NULL;16.01.2020;;472;;0;0.00;3;0.00;3;;
16772;99;NULL;1;T KOLU;16771;;NULL;16.01.2020;;472;;0;0.00;3;0.00;3;;
16775;99;NULL;1;KESÝCÝ;16774;;NULL;16.01.2020;;472;;0;0.00;3;0.00;3;;
16776;108;NULL;1;LASTÝK 195/60 R16 BÝNEK-PANELVAN-DOBLO;16775;;NULL;17.01.2020;;472;;0;0.00;3;0.00;3;;
16777;107;NULL;1;BIÇAK JCB;16776;;NULL;17.01.2020;;472;;0;0.00;3;0.00;3;;
16778;97;NULL;1;ISITICI;16777;;NULL;20.01.2020;;472;;0;0.00;3;0.00;3;;
16779;102;NULL;1;ARAÇ TEST CÝHAZI;16778;;NULL;30.01.2020;;472;;0;0.00;3;0.00;3;;
16780;113;NULL;1;YAZILIM,PAKET PROGRAM (MUHASEBE,OFÝS PROGRAMLARI);16779;;NULL;13.02.2020;;472;;0;0.00;3;0.00;3;;
16781;91;NULL;2;YAÐ HD30;16780;;NULL;14.02.2020;;472;;0;0.00;3;0.00;3;;
16782;130;NULL;1;SÜPÜRGELÝK TUZ SERÝCÝ;16781;;NULL;18.02.2020;;472;;0;0.00;3;0.00;3;;
16783;97;NULL;1;PROPAN KESME LÜLESÝ;16782;;NULL;26.02.2020;;472;;0;0.00;3;0.00;3;;
16784;97;NULL;1;POLYESTER SAPAN;16783;;NULL;26.02.2020;;472;;0;0.00;3;0.00;3;;
16785;97;NULL;6;HALAT;16784;;NULL;26.02.2020;;472;;0;0.00;3;0.00;3;;
16786;97;NULL;1;FÝLLER ÇAKISI;16785;;NULL;26.02.2020;;472;;0;0.00;3;0.00;3;;
16787;97;NULL;1;ARIZA TESPÝT CÝHAZI;16786;;NULL;13.03.2020;;472;;0;0.00;3;0.00;3;;
16788;95;NULL;1;Motor Hidrolik;16787;;NULL;20.04.2020;;472;;0;0.00;3;0.00;3;;
16789;108;NULL;1;LASTÝK 165/80 R13 RENAULT-TRAFÝK ÝÞARETLEME;16788;;NULL;30.04.2020;;472;;0;0.00;3;0.00;3;;
16790;125;NULL;1;TRAFÝK KONÝSÝ;16789;;NULL;6.05.2020;;472;;0;0.00;3;0.00;3;;
16792;124;NULL;1;YENGEÇ SENSÖRÜ;16790;;NULL;7.05.2020;;472;;0;0.00;3;0.00;3;;
16793;95;NULL;1;ASTAR TANKI;16792;;NULL;8.05.2020;;472;;0;0.00;3;0.00;3;;
16794;94;NULL;13;BETON ÖZEL TAÞ DUVAR;16793;;NULL;8.05.2020;;472;;0;0.00;3;0.00;3;;
16795;97;NULL;1;ATEÞ ÖLÇER;16794;;NULL;8.05.2020;;472;;0;0.00;3;0.00;3;;
16796;102;NULL;1;TÝJ;16795;;NULL;12.05.2020;;472;;0;0.00;3;0.00;3;;
16797;99;NULL;1;TORNA KATERÝ;16796;;NULL;15.05.2020;;472;;0;0.00;3;0.00;3;;
16798;108;NULL;1;LASTÝK 205/50 R17-BÝNEK;16797;;NULL;15.05.2020;;472;;0;0.00;3;0.00;3;;
16799;111;NULL;1;ZÝNCÝR 3/8 36 DÝÞ;16798;;NULL;21.05.2020;;472;;0;0.00;3;0.00;3;;
16800;99;NULL;3;KAYNAK KABLOSU;16799;;NULL;28.05.2020;;472;;0;0.00;3;0.00;3;;
16801;154;NULL;17;DUVAR TAÞI;16800;;NULL;4.06.2020;;472;;0;0.00;3;0.00;3;;
16802;156;NULL;1;MEVSÝMLÝK ÇÝÇEK;16801;;NULL;4.06.2020;;472;;0;0.00;3;0.00;3;;
16803;98;NULL;1;FIRÇA PLASTÝK 1240*400 SÝLÝNDÝR;16802;;NULL;6.06.2020;;472;;0;0.00;3;0.00;3;;
16804;108;NULL;1;LASTÝK 175/65 R14 BÝNEK TOYOTA-TRAFÝK ÝÝÞARETLEME;16803;;NULL;8.06.2020;;472;;0;0.00;3;0.00;3;;
16805;124;NULL;1;TEKER DÖKÜM 200x50;16804;;NULL;9.06.2020;;472;;0;0.00;3;0.00;3;;
16806;108;NULL;1;JANT 17,5;16805;;NULL;9.06.2020;;472;;0;0.00;3;0.00;3;;
16807;127;NULL;12;ÇELÝK AÐ;16806;;NULL;10.06.2020;;472;;0;0.00;3;0.00;3;;
16808;127;NULL;3;PROFÝL ;16807;;NULL;13.06.2020;;472;;0;0.00;3;0.00;3;;
16809;157;NULL;1;TABLET;16808;;NULL;18.06.2020;;472;;0;0.00;3;0.00;3;;
16810;123;NULL;1;PALA;16809;;NULL;19.06.2020;;472;;0;0.00;3;0.00;3;;
16811;108;NULL;1;JANT 16,9*28-019;16810;;NULL;22.06.2020;;472;;0;0.00;3;0.00;3;;
16812;124;NULL;1;ÞAFT;16811;;NULL;23.06.2020;;472;;0;0.00;3;0.00;3;;
16813;95;NULL;1;ÝLAÇLAMA MAKÝNASI;16812;;NULL;1.07.2020;;472;;0;0.00;3;0.00;3;;
16814;124;NULL;1;STOP LAMBASI;16813;;NULL;6.07.2020;;472;;0;0.00;3;0.00;3;;
16815;91;NULL;2;YAÐ 80W;16814;;NULL;6.07.2020;;472;;0;0.00;3;0.00;3;;
16816;161;NULL;6;HURDA DEMÝR MALZEME;16815;;NULL;6.07.2020;;472;;0;0.00;3;0.00;3;;
16817;198;NULL;17;SOLÜYON BUZ ÇÖZÜCÜ KALSÝYUM KLORÜR;16816;;NULL;17.07.2020;;472;;0;0.00;3;0.00;3;;
16818;198;NULL;17;SOLÜYON BUZ ÇÖZÜCÜ SODYUM;16817;;NULL;17.07.2020;;472;;0;0.00;3;0.00;3;;
16819;162;NULL;1;P 55 4073 BMC FÝLÝTRE SU DONALDSON BMC 180-220-280;16818;;NULL;18.07.2020;;472;;0;0.00;3;0.00;3;;
16820;95;NULL;1;TRAFO ;16819;;NULL;20.07.2020;;472;;0;0.00;3;0.00;3;;
16821;108;NULL;1;LASTÝK 205/60 R16 BÝNEK;16820;;NULL;24.07.2020;;472;;0;0.00;3;0.00;3;;
16822;95;NULL;1;TARAYICI;16821;;NULL;9.09.2020;;472;;0;0.00;3;0.00;3;;
16823;97;NULL;1;KURMALI MANYETO;16822;;NULL;11.09.2020;;472;;0;0.00;3;0.00;3;;
16824;124;NULL;1;JANT FLANÞ;16823;;NULL;12.09.2020;;472;;0;0.00;3;0.00;3;;
16825;124;NULL;1;SEGMAN;16824;;NULL;12.09.2020;;472;;0;0.00;3;0.00;3;;
16826;97;NULL;1;ZIMPARA MAKÝNASÝ;16825;;NULL;14.09.2020;;472;;0;0.00;3;0.00;3;;
16827;127;NULL;6;SAC;16826;;NULL;22.09.2020;;472;;0;0.00;3;0.00;3;;
16828;108;NULL;1;LASTÝK KOLON 1200/1300/1400/24 GRAYDER ;16827;;NULL;24.09.2020;;472;;0;0.00;3;0.00;3;;
16829;108;NULL;1;LASTÝK 27x8.5-15 BOBCAT(MY);16828;;NULL;9.10.2020;;472;;0;0.00;3;0.00;3;;
16830;124;NULL;1;ESKÝ TURBO TRANSÝT;16829;;NULL;16.10.2020;;472;;0;0.00;3;0.00;3;;
16831;124;NULL;1;ESKÝ ENJEKTÖR TRANSÝT;16830;;NULL;16.10.2020;;472;;0;0.00;3;0.00;3;;
16832;156;NULL;1;ARAP YASEMÝN;16831;;NULL;22.10.2020;;472;;0;0.00;3;0.00;3;;
16833;156;NULL;1;SARIMSAK GÜL;16832;;NULL;22.10.2020;;472;;0;0.00;3;0.00;3;;
16834;156;NULL;1;ZAMBAK;16833;;NULL;22.10.2020;;472;;0;0.00;3;0.00;3;;
16835;156;NULL;1;LÝMONÝ SERVÝ;16834;;NULL;22.10.2020;;472;;0;0.00;3;0.00;3;;
16836;156;NULL;1;HANIMELÝ;16835;;NULL;22.10.2020;;472;;0;0.00;3;0.00;3;;
16837;97;NULL;1;SUPRA MANDREN 16MM;16836;;NULL;9.11.2020;;472;;0;0.00;3;0.00;3;;
16838;97;NULL;1;MORS KONÝÐÝ;16837;;NULL;9.11.2020;;472;;0;0.00;3;0.00;3;;
16839;99;NULL;1;KARIÞIM TÜPÜ;16838;;NULL;10.11.2020;;472;;0;0.00;3;0.00;3;;
16840;108;NULL;1;JANT 700-15;16839;;NULL;10.11.2020;;472;;0;0.00;3;0.00;3;;
16842;102;NULL;1;TÝJ UCU;16841;;NULL;12.11.2020;;472;;0;0.00;3;0.00;3;;
16843;102;NULL;1;KÝRALIK ARAÇ VE ÝÞMAK ALINAN MALZEMELER;16842;;NULL;12.11.2020;;472;;0;0.00;3;0.00;3;;
16844;130;NULL;1;VALF BOBÝNÝ;16843;;NULL;17.11.2020;;472;;0;0.00;3;0.00;3;;
16845;101;NULL;1;AKÜ 70 AMP;;16844;;NULL;17.11.2020;;472;;0;0.00;3;0.00;3;
16846;108;NULL;1;"JANT 5X16""";16845;;NULL;23.11.2020;;472;;0;0.00;3;0.00;3;;
16847;120;NULL;1;ÇAKAR LAMBA;16846;;NULL;11.12.2020;;472;;0;0.00;3;0.00;3;;
16848;120;NULL;1;LAMBA LED ;16847;;NULL;11.12.2020;;472;;0;0.00;3;0.00;3;;
16849;120;NULL;1;LAMBA ÇALIÞMA;16848;;NULL;11.12.2020;;472;;0;0.00;3;0.00;3;;
16850;194;NULL;1;TESTERE DAL BUDAMA;16849;;NULL;14.12.2020;;472;;0;0.00;3;0.00;3;;
16851;130;NULL;1;KAPAK PANCAR MOTORU DEPO;16850;;NULL;14.12.2020;;472;;0;0.00;3;0.00;3;;
16852;130;NULL;1;YAÐLAMA BORUSU;16851;;NULL;14.12.2020;;472;;0;0.00;3;0.00;3;;
16853;108;NULL;1;LASTÝK KAPLAMA 20,5-25 LOADER;16852;-;NULL;16.12.2020;-;472;;0;0.00;3;0.00;3;-;
16854;120;NULL;1;KONTAK GURUBU;16853;;NULL;24.12.2020;;472;;0;0.00;3;0.00;3;;
16855;131;NULL;1;YAY KAR BIÇAÐI;16854;;NULL;24.12.2020;;472;;0;0.00;3;0.00;3;;
16858;130;NULL;1;ELEK TUZ SERÝCÝ YENÝ BALKAN 1275*1990*1000;16857;;NULL;24.12.2020;;472;;0;0.00;3;0.00;3;;
16859;97;NULL;1;KANCA FIRDÖNDÜLÜ 3 TON;16858;;NULL;28.12.2020;;472;;0;0.00;3;0.00;3;;
16860;104;NULL;1;YAÐMURLUK ASTARLI ;16859;;NULL;28.12.2020;;472;;0;0.00;3;0.00;3;;
16861;97;NULL;1;MERDÝVEN;16860;;NULL;28.12.2020;;472;;0;0.00;3;0.00;3;;
16862;102;NULL;1;BÝSÝKLETLÝK;16861;;NULL;28.12.2020;;472;;0;0.00;3;0.00;3;;
16863;120;NULL;1;DÝNAMO PANCAR MOTORU;16862;;NULL;4.01.2021;;472;;0;0.00;3;0.00;3;;
16864;99;NULL;1;ÝZELTAÞ TORNAVÝDA TK 7'LÝ CRAFT;16863;;NULL;8.01.2021;;472;;0;0.00;3;0.00;3;;
16865;102;NULL;1;ÖN TEKER ARKA ÇAMURLUK SOL - F.200-220;16864;;NULL;11.01.2021;;472;;0;0.00;3;0.00;3;;
16866;95;NULL;1;YAKIT TANKI VE 12 WOLT AKARYAKIT SAYACI;16865;;NULL;11.01.2021;;472;;0;0.00;3;0.00;3;;
16868;102;NULL;1;ÞANZUMAN KOMATSU GD 655;16866;;NULL;16.01.2021;;472;;0;0.00;3;0.00;3;;
16869;102;NULL;1;FREN MERKEZ TAMÝR TAKIMI;16868;;NULL;16.01.2021;;472;;0;0.00;3;0.00;3;;
16871;102;NULL;1;MAZOT POMPASI ESKÝ TRANSÝT;16870;;NULL;20.01.2021;;472;;0;0.00;3;0.00;3;;
16872;157;NULL;1;ZÝMMETLÝ ARAÇLAR;16871;;NULL;22.01.2021;;472;;0;0.00;3;0.00;3;;
16873;104;NULL;1;ÝÞ KIYAFETLERÝ TAKIM;16872;;NULL;25.01.2021;;472;;0;0.00;3;0.00;3;;
16874;131;NULL;1;TUZ SERÝCÝ BAÐLANTI APARTI (KULE);16873;;NULL;25.01.2021;;472;;0;0.00;3;0.00;3;;
16875;131;NULL;1;TUZ DAÐITICI FIRFIR;16874;;NULL;25.01.2021;;472;;0;0.00;3;0.00;3;;
16876;102;NULL;1;AKÜ KABLOSU 50MM;16875;;NULL;25.01.2021;;472;;0;0.00;3;0.00;3;;
16877;99;NULL;1;SEYYAR ARA KABLO 3*2,5 50MT;16876;;NULL;1.02.2021;;472;;0;0.00;3;0.00;3;;
16878;99;NULL;1;ÝNVERTÖR ÇANTA KAYNAK MAKÝNESÝ;16877;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16879;194;NULL;1;OT STARTER;16878;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16880;194;NULL;1;OT ÖRÜMCEK BAÞLIK;16879;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16881;194;NULL;1;OT GAZ TELÝ;16880;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16882;194;NULL;1;OT HAVA FÝLTRESÝ;16881;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16883;194;NULL;1;OT BUJÝ;16882;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16884;194;NULL;1;OT HAVA FÝLTRE KAPAÐI;16883;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16885;194;NULL;1;OT EKSOZ MUHAFAZASI;16884;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16886;194;NULL;1;OT SÝPERLÝK KOMPLE;16885;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16887;194;NULL;1;OT SÝLÝNDÝR PÝSTON SEKMAN KOMPLE;16886;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16888;194;NULL;1;OT CONTA TAKIMI;16887;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16889;194;NULL;1;OT DÝÞLÝ GRUBU KOMPLE;16888;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16890;194;NULL;1;OT BALATA;16889;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16891;102;NULL;1;7 FONKÝSYONLU STOP LAMBASI KABLOLU;16890;;NULL;2.02.2021;;472;;0;0.00;3;0.00;3;;
16892;102;NULL;1;YAKIT TRANSFER POMPASI 12V YANDAN ÇIKIÞLI SARI;16891;;NULL;3.02.2021;;472;;0;0.00;3;0.00;3;;
16893;99;NULL;1;MAKARALI ARA KABLO 3,25MM 40 MT;16892;;NULL;3.02.2021;;472;;0;0.00;3;0.00;3;;
16894;99;NULL;1;FLEX TAÞ 115*3 EGESAN;16893;;NULL;3.02.2021;;472;;0;0.00;3;0.00;3;;
16895;102;NULL;1;MARÞ ROLESÝ;16894;;NULL;5.02.2021;;472;;0;0.00;3;0.00;3;;
16896;99;NULL;1;KUMPAS;16895;;NULL;5.02.2021;;472;;0;0.00;3;0.00;3;;
16897;99;NULL;1;LÝTRE;16896;;NULL;5.02.2021;;472;;0;0.00;3;0.00;3;;
16898;99;NULL;1;FLEX TAÞ 115*6,0 METAL BOSCH;16897;;NULL;5.02.2021;;472;;0;0.00;3;0.00;3;-;
16899;91;NULL;2;YAÐ DTE 10;16898;;NULL;8.02.2021;;472;;0;0.00;3;0.00;3;;
16900;95;NULL;1;SUTUNLU MATKAP 32MM ÞAHÝN;16899;;NULL;10.02.2021;;472;;0;0.00;3;0.00;3;;
16901;99;NULL;1;LASTÝK HAVA BASINÇ ÖLÇER;16900;;NULL;10.02.2021;;472;;0;0.00;3;0.00;3;;
16903;102;NULL;1;TAÞITMATÝK YAKIT GÝDERÝ;16901;;NULL;17.02.2021;;472;;0;0.00;3;0.00;3;;
16904;97;NULL;1;OCAK 4'LÜ;16903;;NULL;17.02.2021;;472;;0;0.00;3;0.00;3;;
16905;97;NULL;1;SÝLÝKON TABANCA;16904;;NULL;22.02.2021;;472;;0;0.00;3;0.00;3;;
16906;108;NULL;1;LASTÝK 600/16 6 PR ÇEKÝLÝR TÝP;16905;;NULL;23.02.2021;;472;;0;0.00;3;0.00;3;;
16907;108;NULL;1;LASTÝK 650/16 6 PR ÇEKÝLÝR TÝP;16906;;NULL;23.02.2021;;472;;0;0.00;3;0.00;3;;
16908;102;NULL;1;REFLEKTÝF BANT 5*45;16907;;NULL;23.02.2021;;472;;0;0.00;3;0.00;3;;
16909;97;NULL;1;TAKVÝYE KABLOSU;16908;;NULL;24.02.2021;;472;;0;0.00;3;0.00;3;;
16910;97;NULL;1;AMERÝKAN ZÝNCÝRÝ;16909;;NULL;24.02.2021;;472;;0;0.00;3;0.00;3;;
16911;97;NULL;1;TOKMAK;16910;;NULL;24.02.2021;;472;;0;0.00;3;0.00;3;;
16912;97;NULL;1;LASTÝK ÞÝÞÝRME SAATLÝ (GÖSTERGELÝ);16911;;NULL;25.02.2021;;472;;0;0.00;3;0.00;3;;
16913;97;NULL;1;SEYYAR ARA KABLO;16912;;NULL;25.02.2021;;472;;0;0.00;3;0.00;3;;
16914;97;NULL;1;KONTROL KALEMÝ;16913;;NULL;1.03.2021;;472;;0;0.00;3;0.00;3;;
16915;102;NULL;1;BÝJON;16914;;NULL;5.03.2021;;472;;0;0.00;3;0.00;3;;
16916;126;NULL;1;BORU KORUGE 200 MM SN8;16915;;NULL;8.03.2021;;472;;0;0.00;3;0.00;3;;
16917;97;NULL;1;SEMAVER ÇAY MAKÝNASI;16916;;NULL;9.03.2021;;472;;0;0.00;3;0.00;3;;
16918;97;NULL;1;HAVA BASMA SAATÝ;16917;;NULL;9.03.2021;;472;;0;0.00;3;0.00;3;;
16919;97;NULL;1;HAVA ÖLÇME SAATÝ;16918;;NULL;9.03.2021;;472;;0;0.00;3;0.00;3;;
16920;97;NULL;1;KOLTUK;16919;;NULL;9.03.2021;;472;;0;0.00;3;0.00;3;;
16921;97;NULL;1;MIKNATIS PARÇA YAKALAMA;16920;;NULL;9.03.2021;;472;;0;0.00;3;0.00;3;;
16922;102;NULL;1;GERÝ VÝTES MÜÞÜRÜ;16921;;NULL;17.03.2021;;472;;0;0.00;3;0.00;3;;
16923;95;NULL;1;BORVEK MAKÝNASI;16922;;NULL;18.03.2021;;472;;0;0.00;3;0.00;3;;
16924;102;NULL;1;TRANSÝT KAMYONET STOP LAMBASI;16923;;NULL;19.03.2021;;472;;0;0.00;3;0.00;3;;
16925;102;NULL;1;MOTOR TAKOZU;16924;;NULL;19.03.2021;;472;;0;0.00;3;0.00;3;;
16926;99;NULL;1;SENTÝL 20 YP 100MM;16925;;NULL;19.03.2021;;472;;0;0.00;3;0.00;3;;
16927;102;NULL;1;TAKOZ DÝKDÖRTGEN;16926;;NULL;19.03.2021;;472;;0;0.00;3;0.00;3;;
16928;102;NULL;1;AKÜ KABLOSU 35MM;16927;;NULL;22.03.2021;;472;;0;0.00;3;0.00;3;;
16929;99;NULL;1;VOLTAJ ÖLÇÜM CÝHAZI;16928;;NULL;22.03.2021;;472;;0;0.00;3;0.00;3;;
16930;95;NULL;1;BALATA ÇAKMA MAKÝNASI;16929;;NULL;22.03.2021;;472;;0;0.00;3;0.00;3;;
16931;101;NULL;1;AKÜ 50 AMP;16930;;NULL;23.03.2021;;472;;0;0.00;3;0.00;3;;
16932;91;NULL;2;YAÐ KILAVUZ ÇEKME YAÐI;16931;;NULL;25.03.2021;;472;;0;0.00;3;0.00;3;;
16933;95;NULL;1;MOTORLU TIRPAN;16932;;NULL;26.03.2021;;472;;0;0.00;3;0.00;3;;
16934;94;NULL;13;BETON C 35/45;16933;;NULL;27.03.2021;;472;;0;0.00;3;0.00;3;;
16935;118;NULL;1;NAKLÝYE BETON;16934;;NULL;27.03.2021;;472;;0;0.00;3;0.00;3;;
16936;102;NULL;1;YAÐ BASINÇ SAATÝ;16935;;NULL;31.03.2021;;472;;0;0.00;3;0.00;3;;
16937;102;NULL;1;KAFA FENERÝ;16936;;NULL;31.03.2021;;472;;0;0.00;3;0.00;3;;
16938;161;NULL;1;HURDA 10 TEKER DAMPER KASASI;16937;;NULL;7.04.2021;;472;;0;0.00;3;0.00;3;;
16940;94;NULL;13;BETON C40;16938;;NULL;19.04.2021;;472;;0;0.00;3;0.00;3;;
16941;95;NULL;1;SEGMAN CEMBERÝ CIRCIRLI104-2R WKS;16940;;NULL;22.04.2021;;472;;0;0.00;3;0.00;3;;
16942;95;NULL;1;SEGMAN CEMBERÝ CIRCIRLI 104-3R WKS;16941;;NULL;22.04.2021;;472;;0;0.00;3;0.00;3;;
16943;101;NULL;1;AKÜ 42 AMP;16942;;NULL;22.04.2021;;472;;0;0.00;3;0.00;3;;
16944;95;NULL;1;SÜPÜRME MAKÝNASI BOBCAT ÖNÜ;16943;;NULL;26.05.2021;;472;;0;0.00;3;0.00;3;;
16945;97;NULL;1;AMPER METRE;16944;;NULL;28.05.2021;;472;;0;0.00;3;0.00;3;;
16947;95;NULL;1;OLEOMAC G53 PK CONFORT PLUS;16945;;NULL;7.06.2021;;472;;0;0.00;3;0.00;3;;
16948;111;NULL;1;ZÝNCÝR AMERÝKAN 2 TON;16947;;NULL;8.06.2021;;472;;0;0.00;3;0.00;3;;
16949;111;NULL;1;ZÝNCÝR AMERÝKAN 5 TON;16948;;NULL;8.06.2021;;472;;0;0.00;3;0.00;3;;
16950;111;NULL;1;SAPAN POLYESTER 03 TON 02 MT;16949;;NULL;8.06.2021;;472;;0;0.00;3;0.00;3;;
16951;108;NULL;1;LASTÝK 29.5-25 YÜKLEYÝCÝ LOADER;16950;;NULL;9.06.2021;;472;;0;0.00;3;0.00;3;;
16952;123;NULL;1;OT BUJÝ KORUMALIÐI;16951;;NULL;14.06.2021;;472;;0;0.00;3;0.00;3;;
16953;194;NULL;1;OT TÜP GRES;16952;;NULL;14.06.2021;;472;;0;0.00;3;0.00;3;;
16954;194;NULL;1;OT BALATA BÝLYASI;16953;;NULL;14.06.2021;;472;;0;0.00;3;0.00;3;;
16955;194;NULL;1;OT BALATA BÝLYASI KOVANI;16954;;NULL;14.06.2021;;472;;0;0.00;3;0.00;3;;
16956;194;NULL;1;OT BENZÝN HORTUMU;16955;;NULL;14.06.2021;;472;;0;0.00;3;0.00;3;;
16957;194;NULL;1;OT KARBÜRATÖR;16956;;NULL;14.06.2021;;472;;0;0.00;3;0.00;3;;
16958;194;NULL;1;OT KARBÜRATÖR TAKOZU;16957;;NULL;14.06.2021;;472;;0;0.00;3;0.00;3;;
16959;194;NULL;1;OT PÝSTON;16958;;NULL;14.06.2021;;472;;0;0.00;3;0.00;3;;
16960;123;NULL;1;OT MASKE;16959;;NULL;14.06.2021;;472;;0;0.00;3;0.00;3;;
16961;123;NULL;1;OT YELEK;16960;;NULL;14.06.2021;;472;;0;0.00;3;0.00;3;;
16962;102;NULL;1;MERCEDES DEBRÝYAJ SETÝ;16961;;NULL;15.06.2021;;472;;0;0.00;3;0.00;3;;
16963;102;NULL;1;SEYYAR LAMBA;16962;;NULL;16.06.2021;;472;;0;0.00;3;0.00;3;;
16964;108;NULL;1;JANT 4*6J 15;16963;;NULL;19.06.2021;;472;;0;0.00;3;0.00;3;;
16965;102;NULL;1;EMÝÞ HORTUMU;16964;;NULL;22.06.2021;;472;;0;0.00;3;0.00;3;;
16966;123;NULL;1;OT REDÝKTÖR;16965;;NULL;23.06.2021;;472;;0;0.00;3;0.00;3;;
16967;123;NULL;1;OT BOBÝN;16966;;NULL;23.06.2021;;472;;0;0.00;3;0.00;3;;
16968;123;NULL;1;OT BENZÝN FÝLTRESÝ;16967;;NULL;23.06.2021;;472;;0;0.00;3;0.00;3;;
16969;194;NULL;1;OT ÜST KAPORTA;16968;;NULL;24.06.2021;;472;;0;0.00;3;0.00;3;;
16970;194;NULL;1;OT BUJÝ KORUMA KAPAÐI;16969;;NULL;24.06.2021;;472;;0;0.00;3;0.00;3;;
16972;194;NULL;1;OT GAZ KOLU;16971;;NULL;24.06.2021;;472;;0;0.00;3;0.00;3;;
16973;194;NULL;1;OT HAVALANDIRMA TAPASI;16972;;NULL;24.06.2021;;472;;0;0.00;3;0.00;3;;
16974;194;NULL;1;OT BUJÝ KEPÝ;16973;;NULL;24.06.2021;;472;;0;0.00;3;0.00;3;;
16975;98;NULL;1;FIRÇA ÇELÝK 400 YAN;;16974;;NULL;24.06.2021;;472;;0;0.00;3;0.00;3;
16976;97;NULL;1;MAKAS;16975;;NULL;25.06.2021;;472;;0;0.00;3;0.00;3;;
16979;97;NULL;1;ANAHTAR KOMBÝNE (UZUN BOY);16976;;NULL;30.06.2021;;472;;0;0.00;3;0.00;3;;
16980;97;NULL;1;TORNAVÝDA YILDIZ UÇLU;16979;;NULL;30.06.2021;;472;;0;0.00;3;0.00;3;;
16981;123;NULL;1;OT KRANK BÝLYE;16980;;NULL;30.06.2021;;472;;0;0.00;3;0.00;3;;
16982;123;NULL;1;OT KRANK KEÇE;16981;;NULL;30.06.2021;;472;;0;0.00;3;0.00;3;;
16983;123;NULL;1;OT ÞANZUMAN DAÝMÝ DÝÞLÝSÝ;16982;;NULL;30.06.2021;;472;;0;0.00;3;0.00;3;;
16984;123;NULL;1;OT ÞANZUMAN ÇIKIÞ MÝLÝ;16983;;NULL;30.06.2021;;472;;0;0.00;3;0.00;3;;
16985;123;NULL;1;OT AHTAPOT BAÞLIK;16984;;NULL;30.06.2021;;472;;0;0.00;3;0.00;3;;
16986;123;NULL;1;OT MOTOR TAKOZU;16985;;NULL;30.06.2021;;472;;0;0.00;3;0.00;3;;
16987;123;NULL;1;OT BALATA KASNAÐI;16986;;NULL;30.06.2021;;472;;0;0.00;3;0.00;3;;
16988;123;NULL;1;OT SEÐMAN;16987;;NULL;30.06.2021;;472;;0;0.00;3;0.00;3;;
16989;123;NULL;1;OT ÞAFT KOVANI;16988;;NULL;30.06.2021;;472;;0;0.00;3;0.00;3;;
16990;95;NULL;1;DAL PARÇALAMA MAKÝNASI;16989;;NULL;6.07.2021;;472;;0;0.00;3;0.00;3;;
16991;194;NULL;1;OT BENZÝN POMPASI;16990;;NULL;7.07.2021;;472;;0;0.00;3;0.00;3;;
16992;194;NULL;1;OT MÝSANA KORUMALIÐI;16991;;NULL;7.07.2021;;472;;0;0.00;3;0.00;3;;
16993;194;NULL;1;OT KARBÜRATÖR MUHAFAZASI;16992;;NULL;7.07.2021;;472;;0;0.00;3;0.00;3;;
16994;102;NULL;1;KAZMA HÝDROMEK;16993;;NULL;7.07.2021;;472;;0;0.00;3;0.00;3;;
16995;102;NULL;1;KAZMA HÝDROMEK KÖÞE;16994;;NULL;7.07.2021;;472;;0;0.00;3;0.00;3;;
16996;102;NULL;1;BIÇAK KAYDIRMA KIZAK;16995;;NULL;7.07.2021;;472;;0;0.00;3;0.00;3;;
16997;97;NULL;1;EÐE;16996;;NULL;12.07.2021;;472;;0;0.00;3;0.00;3;;
16998;99;NULL;1;RÝCO MARKA;16997;;NULL;12.07.2021;;472;;0;0.00;3;0.00;3;;
16999;97;NULL;1;M10 MAKÝNA KLAVUZU DIN 371/C MTE;16998;;NULL;13.07.2021;;472;;0;0.00;3;0.00;3;;
17000;124;NULL;1;25-35 ÇÝFT YÖNLÜ POMPA;16999;;NULL;14.07.2021;;472;;0;0.00;3;0.00;3;;
